"Topic","Sentiment","TweetId","TweetDate","TweetText"
"b'twitter'","b'neutral'","b'126870788564467713'","b'Thu Oct 20 04:02:07 +0000 2011'","b'#Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public eye!iloveya#HennessyNation'"
"b'twitter'","b'neutral'","b'126870756926816256'","b'Thu Oct 20 04:02:00 +0000 2011'","b'17 Things You Didn\xe2\x80\x99t Know About #Twitter: http://t.co/LL61rx2R via @TweetSmarter RT @sharonhayes @ChoiceZnewZ #facts'"
"b'twitter'","b'neutral'","b'126870669030998016'","b'Thu Oct 20 04:01:39 +0000 2011'","b""Some things I just can say on #Facebook. My #Entire family is on there That's why I'm slowly migrating to #Twitter"""
"b'twitter'","b'neutral'","b'126870623086592000'","b'Thu Oct 20 04:01:28 +0000 2011'","b'goodnite #twitter (:'"
"b'twitter'","b'neutral'","b'126870593764208640'","b'Thu Oct 20 04:01:21 +0000 2011'","b""Out of #curiosity, #doesanyoneknow if it's against the #Twitter #TOS to use #hashtags so #eggregiously as I seem to be doing #tonight?"""
"b'twitter'","b'neutral'","b'126870356563722240'","b'Thu Oct 20 04:00:24 +0000 2011'","b""@TheRealJedaD If her name ain't #Twitter then ur not bcuz u been on here for a minute goin HAM...lol, I'm Just Sayin!!"""
"b'twitter'","b'neutral'","b'126870255703306241'","b'Thu Oct 20 04:00:00 +0000 2011'","b'Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam'"
"b'twitter'","b'neutral'","b'126870119363260416'","b'Thu Oct 20 03:59:28 +0000 2011'","b'@bhammz Welcome to #Twitter'"
"b'twitter'","b'neutral'","b'126870091341115392'","b'Thu Oct 20 03:59:21 +0000 2011'","b'its funny how you can take time out your precious #twitter time to monitor or judge what in saying'"
"b'twitter'","b'neutral'","b'126869939536674816'","b'Thu Oct 20 03:58:45 +0000 2011'","b'#Twitter honey i don\'t freaking know anymore &gt;&lt;""'"
"b'twitter'","b'neutral'","b'126869876588552192'","b'Thu Oct 20 03:58:30 +0000 2011'","b'@cpmorris congrats on joining #twitter'"
"b'twitter'","b'neutral'","b'126869765049434112'","b'Thu Oct 20 03:58:03 +0000 2011'","b'#ihateitwhen i think of a cool twit,by da tym i grab da fone & load #twitter i would have forgotten it!!! #dumbass'"
"b'twitter'","b'neutral'","b'126869751476654080'","b'Thu Oct 20 03:58:00 +0000 2011'","b'Lol itss ben a #year since i had a #twitter but i jus start using it'"
"b'twitter'","b'neutral'","b'126869749098487809'","b'Thu Oct 20 03:57:59 +0000 2011'","b""RT @KiLLiN_EmSoftly: who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's onl ..."""
"b'twitter'","b'neutral'","b'126869644534489088'","b'Thu Oct 20 03:57:35 +0000 2011'","b'RT Is @Wahooly the long awaited way to make clear the ROI of #Twitter? http://t.co/rjY5WGr0 #socialmedia /via @socialmedia2day #gosocial'"
"b'twitter'","b'neutral'","b'126869604348862464'","b'Thu Oct 20 03:57:25 +0000 2011'","b""It's #real when you tell ur man how ur gfs roasted your ex on #twitter and he's like good job babe lol"""
"b'twitter'","b'neutral'","b'126869604214652929'","b'Thu Oct 20 03:57:25 +0000 2011'","b""#twitter; for those statuses you'd never post on #facebook"""
"b'twitter'","b'neutral'","b'126869378452037632'","b'Thu Oct 20 03:56:31 +0000 2011'","b'Getting ready 4 bed... School tomorrow. We have an evacuation at school! Night #Twitter =]'"
"b'twitter'","b'neutral'","b'126869302887464960'","b'Thu Oct 20 03:56:13 +0000 2011'","b'#Twitter off! See ya :D @justinbieber Love u and have #SweetDreams. \xe2\x99\xa5'"
"b'twitter'","b'neutral'","b'126869296994451457'","b'Thu Oct 20 03:56:12 +0000 2011'","b'Goodnight everyone #twitter off'"
"b'twitter'","b'neutral'","b'126869175053467649'","b'Thu Oct 20 03:55:43 +0000 2011'","b'i want him to make a #Twitter'"
"b'twitter'","b'neutral'","b'126868950637219840'","b'Thu Oct 20 03:54:49 +0000 2011'","b'RT @Hirudineajigane: #Twitter Thank you.Read those great tweets.helps live better! :) Bows. http://t.co/FNKBW24F'"
"b'twitter'","b'neutral'","b'126868911361757185'","b'Thu Oct 20 03:54:40 +0000 2011'","b'@mpeagler http://t.co/1EYtmczJ @GetGlue #Twitter'"
"b'twitter'","b'neutral'","b'126868888074989568'","b'Thu Oct 20 03:54:34 +0000 2011'","b'#twitter/off'"
"b'twitter'","b'neutral'","b'126868868512743425'","b'Thu Oct 20 03:54:30 +0000 2011'","b'#Twitter Thank you.Read those great tweets.helps live better! :) Bows.'"
"b'twitter'","b'neutral'","b'126868831493820416'","b'Thu Oct 20 03:54:21 +0000 2011'","b'I might call it a night goodnight #twitter'"
"b'twitter'","b'neutral'","b'126868828457144321'","b'Thu Oct 20 03:54:20 +0000 2011'","b'Good night to the #twitter world! #sleeptight'"
"b'twitter'","b'neutral'","b'126868783431303168'","b'Thu Oct 20 03:54:09 +0000 2011'","b'search #facebook for ""FACEBOOK/TWITTER INDIE ARTIST MUSIC NETWORK (WORLDWIDE)\n"" add yourself for more #twitter followers! network here!'"
"b'twitter'","b'neutral'","b'126868754033426434'","b'Thu Oct 20 03:54:02 +0000 2011'","b'RT @iTweetTechNews: Famous wrestler Razor Ramon is trending on #Twitter.'"
"b'twitter'","b'neutral'","b'126868627109584896'","b'Thu Oct 20 03:53:32 +0000 2011'","b'Gonna Crash Out Pretty Tired, Night #Twitter&lt;3'"
"b'twitter'","b'neutral'","b'126868570226425856'","b'Thu Oct 20 03:53:18 +0000 2011'","b""#Twitter: What's happening? #Facebook: What's on your mind? #Myspace: Where is everyone?"""
"b'twitter'","b'neutral'","b'126868533991849988'","b'Thu Oct 20 03:53:10 +0000 2011'","b'@FATBOYFRESH87 Hey brotha I forgot you had a #twitter'"
"b'twitter'","b'neutral'","b'126868465377226752'","b'Thu Oct 20 03:56:01 +0000 2011'","b'So what #twitter needs is a ""save tweet"" text function. So I could ""st @xyz 5"" to save the 5th most recent msg on twitter site to read later'"
"b'twitter'","b'neutral'","b'126868429864046592'","b'Thu Oct 20 03:52:45 +0000 2011'","b'RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/3kGgPh7z! Together we can stop #humantrafficking'"
"b'twitter'","b'neutral'","b'126868397282689025'","b'Thu Oct 20 03:52:37 +0000 2011'","b'#Retweet #RT #BabyMamaDrama #BabyDaddyDrama #Twitter #S/O to everyone who read my blog www.cpc504.blogspot.com'"
"b'twitter'","b'neutral'","b'126868271625539585'","b'Thu Oct 20 03:52:07 +0000 2011'","b'RT @monicaruzza: @king_fizzy & @_Bigrob step your #twitter game up @elijahcrago is starting to catch up'"
"b'twitter'","b'neutral'","b'126868239203573760'","b'Thu Oct 20 03:51:59 +0000 2011'","b'Thanks Irma @TellJuicy  ""TWITTER 4 BUSINESS"" November 16 http://t.co/gOrDf5dj @KingstonCC #Twitter #Melbourne #Business'"
"b'twitter'","b'neutral'","b'126868233084080130'","b'Thu Oct 20 03:51:58 +0000 2011'","b'@RashadHurst Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/fcPBcqLo'"
"b'twitter'","b'neutral'","b'126868090687459328'","b'Thu Oct 20 03:51:24 +0000 2011'","b'#IReallyHateWhenPeople TyP3 L!k3 tH!S Or #Use #Hashtags #In #Every #Word #On #Twitter'"
"b'twitter'","b'neutral'","b'126868008902737920'","b'Thu Oct 20 03:51:05 +0000 2011'","b'enjoy  #Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/vKjwATSr great'"
"b'twitter'","b'neutral'","b'126867947418427393'","b'Thu Oct 20 03:50:50 +0000 2011'","b'Shes a freaked out philosopher on #twitter lol girl bye'"
"b'twitter'","b'neutral'","b'126867793089015808'","b'Thu Oct 20 03:50:13 +0000 2011'","b'Lol Smh gudnite #twitter'"
"b'twitter'","b'neutral'","b'126867786680111104'","b'Thu Oct 20 03:50:12 +0000 2011'","b'Best night inna while :) #newbestfriends wish you kids had #Twitter #amaturehour'"
"b'twitter'","b'neutral'","b'126867767914799104'","b'Thu Oct 20 03:50:07 +0000 2011'","b'#LOVATICS! Wanna be in a fan book for @ddlovato let me know and ill send wat needs2b in it via #twitter'"
"b'twitter'","b'neutral'","b'126867760964841473'","b'Thu Oct 20 03:50:05 +0000 2011'","b'Off to sleeep , #goodnight #twitter'"
"b'twitter'","b'neutral'","b'126867680966881280'","b'Thu Oct 20 03:49:46 +0000 2011'","b'these #chickz on #twitter stay with they #mommy'"
"b'twitter'","b'neutral'","b'126867506127310848'","b'Thu Oct 20 03:49:05 +0000 2011'","b'#twitter should i upload tweetdeck for my laptop?!'"
"b'twitter'","b'neutral'","b'126867487659786240'","b'Thu Oct 20 03:49:00 +0000 2011'","b'Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 23'"
"b'twitter'","b'neutral'","b'126867439177842688'","b'Thu Oct 20 03:48:49 +0000 2011'","b""Some people take themselves way too seriously...especially on #Twitter. It's amusing...to say the least. Bless your heart..."""
"b'twitter'","b'neutral'","b'126867400250490880'","b'Thu Oct 20 03:48:39 +0000 2011'","b'#twitter goin hammer'"
"b'twitter'","b'neutral'","b'126867371364319232'","b'Thu Oct 20 03:48:33 +0000 2011'","b'@IamTinaThompson @JudgeGregMathis is on #twitter also!!'"
"b'twitter'","b'neutral'","b'126867304549072896'","b'Thu Oct 20 03:48:17 +0000 2011'","b'Hello! Welcome to #twitter RT \xe2\x80\x9c@beabea210: @ACCU_MED ....hello Accu-Med!!!\xe2\x80\x9d'"
"b'twitter'","b'neutral'","b'126867275113447424'","b'Thu Oct 20 03:48:10 +0000 2011'","b'@karth_vader_ when did you change your nick again? I no longer see any of your tweets on my timeline. Anything wrong with #twitter?'"
"b'twitter'","b'neutral'","b'126867260106227713'","b'Thu Oct 20 03:48:06 +0000 2011'","b'- Ima Addicted To #Twitter.'"
"b'twitter'","b'neutral'","b'126867198642884608'","b'Thu Oct 20 03:47:51 +0000 2011'","b'RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive #Twitter'"
"b'twitter'","b'neutral'","b'126867119592837121'","b'Thu Oct 20 03:47:33 +0000 2011'","b'@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage, tired of not being in the know Thanks #twitter'"
"b'twitter'","b'neutral'","b'126867067776405506'","b'Thu Oct 20 03:47:20 +0000 2011'","b'BRB #twitter;p'"
"b'twitter'","b'neutral'","b'126867012336095232'","b'Thu Oct 20 03:47:07 +0000 2011'","b'Thank you @logoninjas for following us on #twitter - awesome name btw!'"
"b'twitter'","b'neutral'","b'126866968753086464'","b'Thu Oct 20 03:46:57 +0000 2011'","b'@king_fizzy & @_Bigrob step your #twitter game up @elijahcrago is starting to catch up'"
"b'twitter'","b'neutral'","b'126866861521502208'","b'Thu Oct 20 03:46:31 +0000 2011'","b'Good Morning #Twitter! Have a nice day. :}'"
"b'twitter'","b'neutral'","b'126866854240202753'","b'Thu Oct 20 03:46:29 +0000 2011'","b""SO IT'S BEEN A LOOONG MINUTE \nBUT #TWITTER, IM BACK \n& WITH A CLOTHING LINE!\n\n#SWAGG"""
"b'twitter'","b'neutral'","b'126866628859281408'","b'Thu Oct 20 03:45:36 +0000 2011'","b'#Everybody on #twitter go in tha.#bathroom and say #bloodymary3 times wit tha light off'"
"b'twitter'","b'neutral'","b'126866575700664320'","b'Thu Oct 20 03:45:23 +0000 2011'","b""Thought about changing my #twitter profile to I'm tall, dark & single, but don't think I could take the responses if any! Lol. Night folks."""
"b'twitter'","b'neutral'","b'126866562111123456'","b'Thu Oct 20 03:45:20 +0000 2011'","b'Follow your interests #twitter'"
"b'twitter'","b'neutral'","b'126866557325426688'","b'Thu Oct 20 03:45:18 +0000 2011'","b""Out of my 7 months of actually gettin on #Twitter. I've only been in #TwitterJail lik 3 times.... #ThugLife! They were long sentences! Lol:)"""
"b'twitter'","b'neutral'","b'126866520486846465'","b'Thu Oct 20 03:45:10 +0000 2011'","b'What Is A #Facebook \xe2\x80\x9cLike\xe2\x80\x9d Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter'"
"b'twitter'","b'neutral'","b'126866446323171328'","b'Thu Oct 20 03:44:52 +0000 2011'","b'Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 27'"
"b'twitter'","b'neutral'","b'126866438517567488'","b'Thu Oct 20 03:44:50 +0000 2011'","b'Dear #twitter, Now that we all know I\'m awesome could you  write me a new ""all about me"" for my profile because really you do know me best.'"
"b'twitter'","b'neutral'","b'126866422012981248'","b'Thu Oct 20 03:44:46 +0000 2011'","b'bout to pull up... he see me on #twitter his ass gone flip'"
"b'twitter'","b'neutral'","b'126866421719384065'","b'Thu Oct 20 03:44:46 +0000 2011'","b'Shout out to my man @swaggination for reaching 1000 tweets #twitterswag #twitterdeity #twittermilestone #twitter #twitter #tweets'"
"b'twitter'","b'neutral'","b'126866411275554816'","b'Thu Oct 20 03:44:44 +0000 2011'","b'Being able to share our thoughts with the world is awesome&gt;&gt;Hooray for #Twitter'"
"b'twitter'","b'neutral'","b'126866376899035136'","b'Thu Oct 20 03:44:35 +0000 2011'","b""@grahamgoingham it's a true delight to see you on #Twitter. P.S. you rocked the house tonight."""
"b'twitter'","b'neutral'","b'126866303138013184'","b'Thu Oct 20 03:44:18 +0000 2011'","b'RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/acaP03y9! Together we can stop #humantrafficking'"
"b'twitter'","b'neutral'","b'126866277213016064'","b'Thu Oct 20 03:44:12 +0000 2011'","b'nitee\n#Twitter & #Followers'"
"b'twitter'","b'neutral'","b'126866187790450688'","b'Thu Oct 20 03:43:50 +0000 2011'","b'Time for bed good night #twitter'"
"b'twitter'","b'neutral'","b'126866177778655233'","b'Thu Oct 20 03:43:48 +0000 2011'","b'wanted to say nite  #twitter'"
"b'twitter'","b'neutral'","b'126866034048241664'","b'Thu Oct 20 03:43:14 +0000 2011'","b'RT @nataliajones: Use #Twitter to generate traffic to your website http://t.co/72YmN3kD'"
"b'twitter'","b'neutral'","b'126865968021516288'","b'Thu Oct 20 03:42:58 +0000 2011'","b""who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's only #TWITTER! smh.."""
"b'twitter'","b'neutral'","b'126865903521505280'","b'Thu Oct 20 03:42:43 +0000 2011'","b'That shit lame trynna fuck with somebody through a DM on #twitter thoo  ?'"
"b'twitter'","b'neutral'","b'126865888724004864'","b'Thu Oct 20 03:42:39 +0000 2011'","b'If @Mr_A_Johnson is up. #twitter is gona have some technical difficulties'"
"b'twitter'","b'neutral'","b'126865881069391872'","b'Thu Oct 20 03:42:37 +0000 2011'","b""RT @Nawwaf91: Some people take ' following & unfollowing ' personally. #Twitter"""
"b'twitter'","b'neutral'","b'126865879848853505'","b'Thu Oct 20 03:42:37 +0000 2011'","b'coming back soon!!!! #twitter...'"
"b'twitter'","b'neutral'","b'126865837800951808'","b'Thu Oct 20 03:42:27 +0000 2011'","b""Damn girl I'll follow u to the end of the road\n\n#twitter"""
"b'twitter'","b'neutral'","b'126865802434580480'","b'Thu Oct 20 03:42:19 +0000 2011'","b'twitter people when someone blocks u can they see ur twitts direct to them? #twitter'"
"b'twitter'","b'neutral'","b'126865779349127170'","b'Thu Oct 20 03:42:13 +0000 2011'","b""#twitter I'm off to bed with two crazy pups. #lovethem http://t.co/FSLFpMOb"""
"b'twitter'","b'neutral'","b'126865691923062784'","b'Thu Oct 20 03:41:52 +0000 2011'","b'Lets not throw CJ under the bus yet.. Hes still a 100 million dollar #twitter guy!'"
"b'twitter'","b'neutral'","b'126865511878361090'","b'Thu Oct 20 03:41:09 +0000 2011'","b'need #facebook fans, #twitter followers and #youtube views by nvida2: i need\xe2\x80\xa6 http://t.co/tK6IHH2B #freelance #job'"
"b'twitter'","b'neutral'","b'126865453221027843'","b'Thu Oct 20 03:40:55 +0000 2011'","b'Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 10'"
"b'twitter'","b'neutral'","b'126865436590604288'","b'Thu Oct 20 03:40:51 +0000 2011'","b'Gud morning #twitter'"
"b'twitter'","b'neutral'","b'126865247465254912'","b'Thu Oct 20 03:40:06 +0000 2011'","b""RT @x_JustLucky_x: I don't know why I even bother checking FB anymore. I stare for two minutes and just log off lol #Twitter&gt;Fb"""
"b'twitter'","b'neutral'","b'126865215915687936'","b'Thu Oct 20 03:39:59 +0000 2011'","b'Boa noite #Twitter (:'"
"b'twitter'","b'neutral'","b'126865145812107264'","b'Thu Oct 20 03:39:42 +0000 2011'","b""#twitter off'"""
"b'twitter'","b'neutral'","b'126865091026100224'","b'Thu Oct 20 03:39:29 +0000 2011'","b'1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!'"
"b'twitter'","b'neutral'","b'126864987078660097'","b'Thu Oct 20 03:39:04 +0000 2011'","b'#Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/DAr3Ef5T #uncategorized'"
"b'twitter'","b'neutral'","b'126864979432456193'","b'Thu Oct 20 03:39:02 +0000 2011'","b""Twitter's Thinking About Paying People to Tweet - Technology - http://t.co/zA9h5o5U #PayMe #Twitter"""
"b'twitter'","b'neutral'","b'126864974097293312'","b'Thu Oct 20 03:39:01 +0000 2011'","b'So sleepy and tired, going to bed! Nigh #Twitter !'"
"b'twitter'","b'neutral'","b'126864886402777088'","b'Thu Oct 20 03:38:40 +0000 2011'","b""I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/UGPTuUcZ"""
"b'twitter'","b'neutral'","b'126864870032408576'","b'Thu Oct 20 03:38:36 +0000 2011'","b'@iamRoyaltyFRESH Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/U0HzoVQF'"
"b'twitter'","b'neutral'","b'126864745587412992'","b'Thu Oct 20 03:38:07 +0000 2011'","b'i just realized... if i have a ridiculously long name in #twitter, no one could reply to me. *hmm* the possibilities.'"
"b'twitter'","b'neutral'","b'126864657817407490'","b'Thu Oct 20 03:37:46 +0000 2011'","b""I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/aik96UXm"""
"b'twitter'","b'neutral'","b'126864641174417408'","b'Thu Oct 20 03:37:42 +0000 2011'","b""RT @CNBC: The World's 10 Most Tweeted Moments - Link to Story   http://t.co/iKZiM8i5  #Twitter"""
"b'twitter'","b'neutral'","b'126864610958647296'","b'Thu Oct 20 03:37:34 +0000 2011'","b'booiiiii\nme feeel like some slp a come on\nGd nite #twitter'"
"b'twitter'","b'neutral'","b'126864491890749440'","b'Thu Oct 20 03:37:06 +0000 2011'","b'#Twitter #NYERRR'"
"b'twitter'","b'neutral'","b'126864423037046784'","b'Thu Oct 20 03:36:50 +0000 2011'","b'#twitter #OFF'"
"b'twitter'","b'neutral'","b'126864404196241408'","b'Thu Oct 20 03:36:45 +0000 2011'","b'@MindPhucked you changed your #twitter name?!'"
"b'twitter'","b'neutral'","b'126864301293182977'","b'Thu Oct 20 03:36:21 +0000 2011'","b""wait... i don't really care what people are doing in their daily lives #twitter"""
"b'twitter'","b'neutral'","b'126864271501041664'","b'Thu Oct 20 03:36:14 +0000 2011'","b'Tweet tweet #twitter'"
"b'twitter'","b'neutral'","b'126864237200023553'","b'Thu Oct 20 03:36:05 +0000 2011'","b'why tha fuck ppl post everything on #twitter u cant #im on here what is it for someone tell me please'"
